.                    o                      ['P11,298 1528 335 1547']
.                    S                      ['P11,298 1528 335 1547']
.                    +                      ['P11,298 1528 335 1547']
.                   .1                      ['P11,311 1571 331 1600']
.                   En                      ['P11,16 1009 124 1239']
.                    :                      ['P11,16 1009 124 1239']
.             mWE2mn_M                      ['P11,12 1281 106 1674']
.                   ad                      ['P11,12 1707 124 1876']
.                    :                      ['P11,16 1918 106 2433']
.                   n.                      ['P11,16 1918 106 2433']
.                    _                      ['P11,16 1918 106 2433']
.                amEEu                      ['P11,16 1918 106 2433']
.                    _                      ['P11,16 1918 106 2433']
.                    @                      ['P11,16 1918 106 2433']
.                  E_u                      ['P11,12 2471 106 2864']
.                    .                      ['P11,12 2471 106 2864']
.                    _                      ['P11,12 2471 106 2864']
.                   mm                      ['P11,12 2471 106 2864']
.                 memo                      ['P11,11 2907 106 3197']
                   Fig                  Fig ['P12,33 769 86 801']
                     .                    . ['P12,33 769 86 801']
                     2                    2 ['P12,102 770 124 794']
                     .                    . ['P12,102 770 124 794']
               Section              Section ['P12,141 769 243 794']
                    of                   of ['P12,257 769 288 794']
                   the                  the ['P12,298 769 341 794']
                 upper                upper ['P12,354 777 436 801']
                  part                 part ['P12,449 773 507 801']
                    of                   of ['P12,521 769 552 794']
                   the                  the ['P12,562 769 605 794']
                   Los                  Los ['P12,619 770 670 794']
                Adobes               Adobes ['P12,684 769 791 794']
             Formation            Formation ['P12,805 769 957 794']
                     (                    ( ['P12,972 769 1080 801']
                Bardas               Bardas ['P12,972 769 1080 801']
             Coloradas            Coloradas ['P12,1094 769 1239 794']
                Member               Member ['P12,1253 769 1383 801']
                     )                    ) ['P12,1253 769 1383 801']
                   and                  and ['P12,1397 769 1449 794']
                   the                  the ['P12,1463 769 1505 794']
X                   La                  La. ['P12,1519 770 1557 794']
                Paloma               Paloma ['P12,1570 769 1677 794']
                Member               Member ['P12,1691 769 1810 794']
                    of                   of ['P12,1824 769 1855 794']
                   the                  the ['P12,1865 769 1908 794']
                 Cerro                Cerro ['P12,1922 770 2002 794']
               Barcino              Barcino ['P12,2017 769 2126 794']
             Formation            Formation ['P12,33 807 185 832']
                    at                   at ['P12,198 811 224 832']
                   the                  the ['P12,237 807 279 832']
X                    ?                    ' ['P12,293 807 330 832']
                    El                   El ['P12,293 807 330 832']
X               Juje?o               Jujeno ['P12,343 807 443 839']
X                    ?                    ' ['P12,343 807 443 839']
