               PALAIOS              PALAIOS ['P1,857 100 996 129']
               Current              Current ['P2,635 1738 825 1787']
               address              address ['P2,844 1738 1042 1787']
                     :                    : ['P2,844 1738 1042 1787']
                Baylor               Baylor ['P2,1064 1738 1233 1801']
            University           University ['P2,1250 1738 1525 1801']
                     ,                    , ['P2,1250 1738 1525 1801']
            Department           Department ['P2,1545 1739 1839 1801']
                    of                   of ['P2,1856 1738 1909 1787']
               Geology              Geology ['P2,1922 1738 2146 1801']
                     ,                    , ['P2,1922 1738 2146 1801']
                   One                  One ['P2,12 1815 112 1863']
                  Bear                 Bear ['P2,136 1816 253 1863']
                 Place                Place ['P2,275 1815 409 1863']
X                    #                    4 ['P2,431 1815 617 1864']
                 97354                97354 ['P2,431 1815 617 1864']
                  Waco                 Waco ['P2,640 1816 793 1872']
                     ,                    , ['P2,640 1816 793 1872']
                 Texas                Texas ['P2,818 1816 974 1872']
                     ,                    , ['P2,818 1816 974 1872']
            76798-7354           76798-7354 ['P2,1000 1815 1314 1872']
                     ,                    , ['P2,1000 1815 1314 1872']
                   USA                  USA ['P2,1339 1815 1461 1863']
             Copyright            Copyright ['P2,13 1972 358 2043']
X                    ?                   Dc ['P2,387 1977 439 2028']
                  2006                 2006 ['P2,471 1974 650 2040']
                     ,                    , ['P2,471 1974 650 2040']
                  SEPM                 SEPM ['P2,681 1972 884 2029']
                     (                    ( ['P2,915 1972 1199 2043']
               Society              Society ['P2,915 1972 1199 2043']
                   for                  for ['P2,1225 1973 1322 2029']
           Sedimentary          Sedimentary ['P2,1350 1972 1790 2043']
               Geology              Geology ['P2,1818 1972 2132 2043']
                     )                    ) ['P2,1818 1972 2132 2043']
            accumulate           accumulate ['P2,9 2063 334 2120']
                  over                 over ['P2,375 2081 502 2120']
                     a                    a ['P2,541 2081 571 2120']
X           signi?cant          significant ['P2,611 2063 909 2137']
                amount               amount ['P2,948 2071 1163 2120']
                    of                   of ['P2,1202 2063 1264 2120']
                  time                 time ['P2,1298 2063 1424 2120']
                    in                   in ['P2,1463 2063 1518 2120']
           continental          continental ['P2,1557 2063 1876 2120']
              deposits             deposits ['P2,1915 2063 2147 2137']
                     (                    ( ['P2,10 2154 242 2225']
                Martin               Martin ['P2,10 2154 242 2225']
                     ,                    , ['P2,10 2154 242 2225']
                  1999                 1999 ['P2,277 2155 451 2225']
                     )                    ) ['P2,277 2155 451 2225']
                     .                    . ['P2,277 2155 451 2225']
               Without              Without ['P2,480 2154 714 2212']
                  data                 data ['P2,739 2154 858 2212']
                    to                   to ['P2,882 2163 935 2212']
             constrain            constrain ['P2,963 2154 1225 2212']
                timing               timing ['P2,1250 2154 1436 2229']
                    of                   of ['P2,1463 2154 1525 2212']
                burial               burial ['P2,1544 2154 1727 2222']
                     ,                    , ['P2,1544 2154 1727 2222']
         chronological        chronological ['P2,1755 2154 2149 2229']
         relationships        relationships ['P2,7 2246 374 2321']
               between              between ['P2,402 2247 642 2304']
                 bones                bones ['P2,668 2247 834 2304']
                   and                  and ['P2,865 2247 966 2304']
            associated           associated ['P2,995 2246 1289 2304']
                 teeth                teeth ['P2,1316 2246 1455 2304']
                   can                  can ['P2,1483 2265 1581 2304']
                    be                   be ['P2,1606 2246 1674 2304']
            considered           considered ['P2,1701 2246 2012 2304']
X            ambiguous            am-biguou ['P2,2040 2265 2146 2304', 'P2,7 2339 249 2413']
X                    .                   s. ['P2,2040 2265 2146 2304', 'P2,7 2339 249 2413']
               Whether              Whether ['P2,79 2431 328 2488']
                tracks               tracks ['P2,350 2431 536 2499']
                     ,                    , ['P2,350 2431 536 2499']
              skeletal             skeletal ['P2,563 2431 779 2488']
               remains              remains ['P2,802 2431 1045 2499']
                     ,                    , ['P2,802 2431 1045 2499']
                   and                  and ['P2,1071 2431 1173 2488']
                  shed                 shed ['P2,1197 2431 1326 2488']
